id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
59 ; 25 ; 2 ; 16.0 ; 100 ; true ; false ; 1000 ; 4329 ; 474.72489579128603 ; 619.2190063197141 ; 808.892621604591 ; 474.72489579128603 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Warschau, Riga, Mins, Saransk, Kasan, Jekaterinenburg, Nowgorod, Samara, Wolgograd, Rostow, Sotschi, Moskau, StPetersburg, Vilnius, Kaliningrad, Berlin]
60 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 10 ; 11 ; 837.3480137399429 ; 1057.7566895913262 ; 1283.9210151204898 ; 837.3480137399429 ; 1.1942465779951947 ; [Berlin, Saransk, Kaliningrad, Warschau, StPetersburg, Vilnius, Prag, Nowgorod, Kischinau, Sotschi, Kasan, Rostow, Mins, Moskau, Samara, Riga, Kiew, Budapest, Wien, Jekaterinenburg, Wolgograd, Berlin]
61 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 120 ; 100 ; 898.5486220427404 ; 1078.9186461597508 ; 1278.4698932759388 ; 837.3480137399429 ; 1.0 ; [Berlin, Saransk, Kaliningrad, Warschau, StPetersburg, Vilnius, Prag, Nowgorod, Kischinau, Sotschi, Kasan, Rostow, Mins, Moskau, Samara, Riga, Kiew, Budapest, Wien, Jekaterinenburg, Wolgograd, Berlin]
62 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 230 ; 101 ; 918.6743807721705 ; 1081.6827155319852 ; 1278.4698932759388 ; 837.3480137399429 ; 1.0 ; [Berlin, Saransk, Kaliningrad, Warschau, StPetersburg, Vilnius, Prag, Nowgorod, Kischinau, Sotschi, Kasan, Rostow, Mins, Moskau, Samara, Riga, Kiew, Budapest, Wien, Jekaterinenburg, Wolgograd, Berlin]
63 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 340 ; 83 ; 795.5011804334866 ; 1025.5717990765077 ; 1278.4698932759388 ; 795.5011804334866 ; 1.0526043635581446 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
64 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 450 ; 143 ; 795.5011804334866 ; 1060.9482777540725 ; 1278.4698932759388 ; 795.5011804334866 ; 1.0 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
65 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 560 ; 107 ; 860.3124205986358 ; 1058.2672496308371 ; 1213.6488279039454 ; 795.5011804334866 ; 1.0 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
66 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 670 ; 88 ; 882.8193154231303 ; 1090.3956858196566 ; 1261.0905098493404 ; 795.5011804334866 ; 1.0 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
67 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 780 ; 81 ; 834.5211919565054 ; 1039.4716664098485 ; 1233.8008607999159 ; 795.5011804334866 ; 1.0 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
68 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 890 ; 100 ; 821.3378612881899 ; 1040.1677663482324 ; 1387.1977733315916 ; 795.5011804334866 ; 1.0 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
69 ; 25 ; 2 ; 30.0 ; 1 ; true ; false ; 1000 ; 71 ; 834.5211919565054 ; 1067.348791813458 ; 1387.1977733315916 ; 795.5011804334866 ; 1.0 ; [Berlin, Warschau, Kiew, Sotschi, Rostow, Wolgograd, StPetersburg, Prag, Kaliningrad, Moskau, Vilnius, Saransk, Kischinau, Nowgorod, Jekaterinenburg, Riga, Mins, Kasan, Samara, Wien, Budapest, Berlin]
70 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 10 ; 178 ; 962.2420082990087 ; 1076.1192360660727 ; 1207.7438474562862 ; 904.2956608115301 ; 1.1058330182659322 ; [Berlin, Kaliningrad, Samara, Jekaterinenburg, Kasan, Sotschi, Rostow, Vilnius, Wolgograd, Kiew, Mins, Nowgorod, StPetersburg, Moskau, Budapest, Wien, Kischinau, Riga, Prag, Saransk, Warschau, Berlin]
71 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 120 ; 1758 ; 813.5959152085956 ; 941.5390615522315 ; 1277.523433676795 ; 634.886065381589 ; 1.424343217027478 ; [Berlin, Warschau, Vilnius, Kasan, Saransk, Samara, Jekaterinenburg, Nowgorod, Wolgograd, Budapest, Kaliningrad, Rostow, Sotschi, Moskau, Kiew, StPetersburg, Riga, Mins, Kischinau, Wien, Prag, Berlin]
72 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 230 ; 1892 ; 637.8323573419351 ; 821.6365263230583 ; 1040.7313968773929 ; 616.2358848279288 ; 1.0302646778820221 ; [Berlin, Kaliningrad, Budapest, Vilnius, Warschau, Riga, Wolgograd, Sotschi, Jekaterinenburg, Kasan, Samara, Nowgorod, Saransk, Mins, StPetersburg, Kischinau, Kiew, Moskau, Rostow, Wien, Prag, Berlin]
73 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 340 ; 2020 ; 742.5039648989637 ; 924.6805985660384 ; 1311.3342171959357 ; 616.2358848279288 ; 1.0 ; [Berlin, Kaliningrad, Budapest, Vilnius, Warschau, Riga, Wolgograd, Sotschi, Jekaterinenburg, Kasan, Samara, Nowgorod, Saransk, Mins, StPetersburg, Kischinau, Kiew, Moskau, Rostow, Wien, Prag, Berlin]
74 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 450 ; 1750 ; 710.6516874160977 ; 834.1637175749102 ; 1002.4734651461384 ; 616.2358848279288 ; 1.0 ; [Berlin, Kaliningrad, Budapest, Vilnius, Warschau, Riga, Wolgograd, Sotschi, Jekaterinenburg, Kasan, Samara, Nowgorod, Saransk, Mins, StPetersburg, Kischinau, Kiew, Moskau, Rostow, Wien, Prag, Berlin]
75 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 560 ; 2008 ; 729.6377136243188 ; 834.9623959684421 ; 1123.2137966823102 ; 605.4356223213636 ; 1.0178388289495666 ; [Berlin, Kaliningrad, Samara, Jekaterinenburg, Wolgograd, Kasan, Moskau, Mins, Kischinau, Rostow, Sotschi, Nowgorod, Saransk, Kiew, Warschau, Vilnius, StPetersburg, Riga, Wien, Budapest, Prag, Berlin]
76 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 670 ; 1816 ; 704.6405742378479 ; 845.0004659015525 ; 1037.3025541320098 ; 605.4356223213636 ; 1.0 ; [Berlin, Kaliningrad, Samara, Jekaterinenburg, Wolgograd, Kasan, Moskau, Mins, Kischinau, Rostow, Sotschi, Nowgorod, Saransk, Kiew, Warschau, Vilnius, StPetersburg, Riga, Wien, Budapest, Prag, Berlin]
77 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 780 ; 1895 ; 785.7805152430669 ; 918.8659947643403 ; 1140.1496301177576 ; 605.4356223213636 ; 1.0 ; [Berlin, Kaliningrad, Samara, Jekaterinenburg, Wolgograd, Kasan, Moskau, Mins, Kischinau, Rostow, Sotschi, Nowgorod, Saransk, Kiew, Warschau, Vilnius, StPetersburg, Riga, Wien, Budapest, Prag, Berlin]
78 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 890 ; 1567 ; 875.8835193081349 ; 977.6421404852217 ; 1077.1956956676004 ; 605.4356223213636 ; 1.0 ; [Berlin, Kaliningrad, Samara, Jekaterinenburg, Wolgograd, Kasan, Moskau, Mins, Kischinau, Rostow, Sotschi, Nowgorod, Saransk, Kiew, Warschau, Vilnius, StPetersburg, Riga, Wien, Budapest, Prag, Berlin]
79 ; 25 ; 2 ; 30.0 ; 51 ; true ; false ; 1000 ; 1628 ; 674.1465530767971 ; 927.5256412320674 ; 1100.9845389465813 ; 605.4356223213636 ; 1.0 ; [Berlin, Kaliningrad, Samara, Jekaterinenburg, Wolgograd, Kasan, Moskau, Mins, Kischinau, Rostow, Sotschi, Nowgorod, Saransk, Kiew, Warschau, Vilnius, StPetersburg, Riga, Wien, Budapest, Prag, Berlin]
80 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 10 ; 334 ; 641.8529740130506 ; 791.291463516557 ; 917.325168312768 ; 641.8529740130506 ; 1.5579891976626836 ; [Berlin, Jekaterinenburg, Wien, Budapest, Sotschi, Kischinau, Kaliningrad, StPetersburg, Riga, Wolgograd, Saransk, Samara, Kasan, Moskau, Nowgorod, Kiew, Mins, Vilnius, Prag, Warschau, Rostow, Berlin]
81 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 120 ; 3341 ; 598.8352806186906 ; 694.717449060635 ; 850.3636403266626 ; 596.9234868386878 ; 1.0752684190938937 ; [Berlin, Wien, Warschau, Kaliningrad, Rostow, Sotschi, Saransk, Wolgograd, Samara, Kasan, Jekaterinenburg, Nowgorod, Kiew, Riga, Vilnius, Mins, StPetersburg, Moskau, Prag, Kischinau, Budapest, Berlin]
82 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 230 ; 3739 ; 562.3845690670561 ; 733.4970718793743 ; 980.6973878434221 ; 534.452589495279 ; 1.1168876315154623 ; [Berlin, Prag, Warschau, Wien, Budapest, Mins, Moskau, Kiew, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Saransk, Kasan, Nowgorod, Vilnius, StPetersburg, Kischinau, Riga, Kaliningrad, Berlin]
83 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 340 ; 3367 ; 535.8454924337974 ; 657.5759678743037 ; 867.7907594797869 ; 500.24285742432073 ; 1.068386247925856 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Moskau, Mins, Wien, Budapest, Kischinau, Warschau, Prag, Berlin]
84 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 450 ; 3013 ; 702.3087385098004 ; 829.2602078280521 ; 934.2597014779082 ; 500.24285742432073 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Moskau, Mins, Wien, Budapest, Kischinau, Warschau, Prag, Berlin]
85 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 560 ; 2989 ; 645.5489784933421 ; 746.4196876677931 ; 967.092701313597 ; 500.24285742432073 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Moskau, Mins, Wien, Budapest, Kischinau, Warschau, Prag, Berlin]
86 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 670 ; 2995 ; 636.1065966127154 ; 716.4352580162205 ; 1007.2550669701428 ; 500.24285742432073 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Moskau, Mins, Wien, Budapest, Kischinau, Warschau, Prag, Berlin]
87 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 780 ; 2954 ; 631.9369464634614 ; 710.1199170438427 ; 1020.9614855657044 ; 500.24285742432073 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Moskau, Mins, Wien, Budapest, Kischinau, Warschau, Prag, Berlin]
88 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 890 ; 3009 ; 530.718952741067 ; 633.3811764216641 ; 845.588043634903 ; 500.24285742432073 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Moskau, Mins, Wien, Budapest, Kischinau, Warschau, Prag, Berlin]
89 ; 25 ; 2 ; 30.0 ; 100 ; true ; false ; 1000 ; 3148 ; 625.0571241406969 ; 711.7221735131715 ; 950.3178887903889 ; 465.85544167594975 ; 1.0738156360794235 ; [Berlin, Prag, Wien, Budapest, Warschau, Riga, Moskau, Kasan, Jekaterinenburg, Wolgograd, Saransk, Nowgorod, Samara, Sotschi, Rostow, Kiew, Kischinau, StPetersburg, Mins, Vilnius, Kaliningrad, Berlin]
90 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 10 ; 10 ; 783.8914892888771 ; 1075.7902145058806 ; 1265.5389512725558 ; 783.8914892888771 ; 1.2756867674468186 ; [Berlin, Moskau, Kiew, Budapest, Wien, Riga, Warschau, Rostow, Saransk, Kischinau, Sotschi, Vilnius, Kaliningrad, StPetersburg, Kasan, Wolgograd, Nowgorod, Jekaterinenburg, Samara, Prag, Mins, Berlin]
91 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 120 ; 111 ; 819.1227091750291 ; 992.1635859927925 ; 1252.9875154747008 ; 783.8914892888771 ; 1.0 ; [Berlin, Moskau, Kiew, Budapest, Wien, Riga, Warschau, Rostow, Saransk, Kischinau, Sotschi, Vilnius, Kaliningrad, StPetersburg, Kasan, Wolgograd, Nowgorod, Jekaterinenburg, Samara, Prag, Mins, Berlin]
92 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 230 ; 96 ; 817.9162901835956 ; 923.2427773309097 ; 1252.9875154747008 ; 783.8914892888771 ; 1.0 ; [Berlin, Moskau, Kiew, Budapest, Wien, Riga, Warschau, Rostow, Saransk, Kischinau, Sotschi, Vilnius, Kaliningrad, StPetersburg, Kasan, Wolgograd, Nowgorod, Jekaterinenburg, Samara, Prag, Mins, Berlin]
93 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 340 ; 89 ; 817.9162901835956 ; 928.3438310732453 ; 1252.9875154747008 ; 783.8914892888771 ; 1.0 ; [Berlin, Moskau, Kiew, Budapest, Wien, Riga, Warschau, Rostow, Saransk, Kischinau, Sotschi, Vilnius, Kaliningrad, StPetersburg, Kasan, Wolgograd, Nowgorod, Jekaterinenburg, Samara, Prag, Mins, Berlin]
94 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 450 ; 121 ; 727.7008685054986 ; 908.4950410362494 ; 1181.644365820836 ; 689.6008590221439 ; 1.1367321821501752 ; [Berlin, Mins, Warschau, Budapest, Wien, Riga, Saransk, Sotschi, Nowgorod, Moskau, Wolgograd, Rostow, Kiew, Kischinau, Vilnius, Kaliningrad, StPetersburg, Kasan, Jekaterinenburg, Samara, Prag, Berlin]
95 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 560 ; 90 ; 690.8072780135776 ; 852.5162677742351 ; 1090.462842328663 ; 689.6008590221439 ; 1.0 ; [Berlin, Mins, Warschau, Budapest, Wien, Riga, Saransk, Sotschi, Nowgorod, Moskau, Wolgograd, Rostow, Kiew, Kischinau, Vilnius, Kaliningrad, StPetersburg, Kasan, Jekaterinenburg, Samara, Prag, Berlin]
96 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 670 ; 101 ; 690.8072780135776 ; 848.4805763218101 ; 1049.1970139554508 ; 689.6008590221439 ; 1.0 ; [Berlin, Mins, Warschau, Budapest, Wien, Riga, Saransk, Sotschi, Nowgorod, Moskau, Wolgograd, Rostow, Kiew, Kischinau, Vilnius, Kaliningrad, StPetersburg, Kasan, Jekaterinenburg, Samara, Prag, Berlin]
97 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 780 ; 81 ; 689.6008590221439 ; 837.3493484192561 ; 1119.5899320254725 ; 689.6008590221439 ; 1.0 ; [Berlin, Mins, Warschau, Budapest, Wien, Riga, Saransk, Sotschi, Nowgorod, Moskau, Wolgograd, Rostow, Kiew, Kischinau, Vilnius, Kaliningrad, StPetersburg, Kasan, Jekaterinenburg, Samara, Prag, Berlin]
98 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 890 ; 69 ; 654.367872607637 ; 817.639770314111 ; 1119.5899320254725 ; 654.367872607637 ; 1.053842781544431 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Samara, Jekaterinenburg, Kasan, StPetersburg, Kaliningrad, Vilnius, Kischinau, Kiew, Rostow, Wolgograd, Moskau, Nowgorod, Saransk, Riga, Sotschi, Berlin]
99 ; 25 ; 6 ; 1.0 ; 1 ; true ; false ; 1000 ; 76 ; 654.367872607637 ; 778.9188693759232 ; 1125.4130416337787 ; 654.367872607637 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Samara, Jekaterinenburg, Kasan, StPetersburg, Kaliningrad, Vilnius, Kischinau, Kiew, Rostow, Wolgograd, Moskau, Nowgorod, Saransk, Riga, Sotschi, Berlin]
100 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 10 ; 162 ; 838.8003139564255 ; 911.1260301398304 ; 1014.1063384705204 ; 838.8003139564255 ; 1.192178857543857 ; [Berlin, Prag, Sotschi, Wien, Saransk, Jekaterinenburg, Rostow, Riga, Mins, Vilnius, Warschau, Budapest, Kischinau, StPetersburg, Kaliningrad, Moskau, Samara, Wolgograd, Nowgorod, Kasan, Kiew, Berlin]
101 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 120 ; 1489 ; 840.655059370052 ; 911.3509891642939 ; 1014.1063384705204 ; 838.8003139564255 ; 1.0 ; [Berlin, Prag, Sotschi, Wien, Saransk, Jekaterinenburg, Rostow, Riga, Mins, Vilnius, Warschau, Budapest, Kischinau, StPetersburg, Kaliningrad, Moskau, Samara, Wolgograd, Nowgorod, Kasan, Kiew, Berlin]
102 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 230 ; 1416 ; 725.2017017460569 ; 800.9146414798441 ; 903.679542711569 ; 725.2017017460569 ; 1.156644161116637 ; [Berlin, Prag, Sotschi, Saransk, Jekaterinenburg, Rostow, Riga, Mins, Vilnius, Warschau, Wien, Budapest, Kischinau, StPetersburg, Kaliningrad, Moskau, Samara, Wolgograd, Nowgorod, Kasan, Kiew, Berlin]
103 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 340 ; 1648 ; 725.2017017460569 ; 802.5405043983542 ; 911.3299640218901 ; 725.2017017460569 ; 1.0 ; [Berlin, Prag, Sotschi, Saransk, Jekaterinenburg, Rostow, Riga, Mins, Vilnius, Warschau, Wien, Budapest, Kischinau, StPetersburg, Kaliningrad, Moskau, Samara, Wolgograd, Nowgorod, Kasan, Kiew, Berlin]
104 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 450 ; 1421 ; 648.393066378967 ; 733.1402201903854 ; 826.7833956693989 ; 648.393066378967 ; 1.118459988778161 ; [Berlin, Prag, Budapest, Wien, Warschau, Mins, Saransk, Rostow, Jekaterinenburg, Sotschi, Kiew, Kasan, Nowgorod, Wolgograd, Samara, Moskau, Riga, StPetersburg, Kischinau, Vilnius, Kaliningrad, Berlin]
105 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 560 ; 1522 ; 648.393066378967 ; 730.2419233999203 ; 828.5122957131676 ; 648.393066378967 ; 1.0 ; [Berlin, Prag, Budapest, Wien, Warschau, Mins, Saransk, Rostow, Jekaterinenburg, Sotschi, Kiew, Kasan, Nowgorod, Wolgograd, Samara, Moskau, Riga, StPetersburg, Kischinau, Vilnius, Kaliningrad, Berlin]
106 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 670 ; 1351 ; 648.393066378967 ; 728.8052757654041 ; 828.5122957131678 ; 636.3316137777746 ; 1.0189546650520567 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Saransk, Rostow, Jekaterinenburg, Sotschi, Kiew, Kasan, Nowgorod, Wolgograd, Samara, Moskau, Riga, StPetersburg, Kischinau, Vilnius, Kaliningrad, Berlin]
107 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 780 ; 1339 ; 648.393066378967 ; 716.5867304823913 ; 797.6713904093493 ; 636.3316137777746 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Saransk, Rostow, Jekaterinenburg, Sotschi, Kiew, Kasan, Nowgorod, Wolgograd, Samara, Moskau, Riga, StPetersburg, Kischinau, Vilnius, Kaliningrad, Berlin]
108 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 890 ; 1543 ; 648.393066378967 ; 736.1418819340817 ; 828.5122957131678 ; 636.3316137777746 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Saransk, Rostow, Jekaterinenburg, Sotschi, Kiew, Kasan, Nowgorod, Wolgograd, Samara, Moskau, Riga, StPetersburg, Kischinau, Vilnius, Kaliningrad, Berlin]
109 ; 25 ; 6 ; 1.0 ; 51 ; true ; false ; 1000 ; 1579 ; 648.393066378967 ; 744.710707594768 ; 828.5122957131678 ; 636.3316137777746 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Saransk, Rostow, Jekaterinenburg, Sotschi, Kiew, Kasan, Nowgorod, Wolgograd, Samara, Moskau, Riga, StPetersburg, Kischinau, Vilnius, Kaliningrad, Berlin]
110 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 10 ; 277 ; 816.6109251669063 ; 891.7844775930796 ; 1028.577469447172 ; 816.6109251669063 ; 1.2245733790490385 ; [Berlin, Kaliningrad, Nowgorod, Rostow, StPetersburg, Kiew, Moskau, Mins, Budapest, Riga, Wien, Kischinau, Saransk, Sotschi, Vilnius, Kasan, Jekaterinenburg, Samara, Wolgograd, Warschau, Prag, Berlin]
111 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 120 ; 2566 ; 816.6109251669064 ; 908.3175463578457 ; 1028.577469447172 ; 816.6109251669063 ; 1.0 ; [Berlin, Kaliningrad, Nowgorod, Rostow, StPetersburg, Kiew, Moskau, Mins, Budapest, Riga, Wien, Kischinau, Saransk, Sotschi, Vilnius, Kasan, Jekaterinenburg, Samara, Wolgograd, Warschau, Prag, Berlin]
112 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 230 ; 2568 ; 819.715065942814 ; 887.0326592380592 ; 1031.6816102230796 ; 816.6109251669063 ; 1.0 ; [Berlin, Kaliningrad, Nowgorod, Rostow, StPetersburg, Kiew, Moskau, Mins, Budapest, Riga, Wien, Kischinau, Saransk, Sotschi, Vilnius, Kasan, Jekaterinenburg, Samara, Wolgograd, Warschau, Prag, Berlin]
113 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 340 ; 2552 ; 819.715065942814 ; 886.3631126975616 ; 1031.6816102230796 ; 816.6109251669063 ; 1.0 ; [Berlin, Kaliningrad, Nowgorod, Rostow, StPetersburg, Kiew, Moskau, Mins, Budapest, Riga, Wien, Kischinau, Saransk, Sotschi, Vilnius, Kasan, Jekaterinenburg, Samara, Wolgograd, Warschau, Prag, Berlin]
114 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 450 ; 2632 ; 757.8803784701372 ; 812.131234393843 ; 915.0154604709487 ; 757.1860526627975 ; 1.078481203259264 ; [Berlin, Prag, Warschau, Samara, Jekaterinenburg, Kasan, Sotschi, Saransk, Kischinau, Budapest, Riga, Kaliningrad, Wien, Kiew, Mins, Moskau, Vilnius, StPetersburg, Rostow, Wolgograd, Nowgorod, Berlin]
115 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 560 ; 2607 ; 707.858305777763 ; 780.8606523668798 ; 916.188517262941 ; 707.8583057777628 ; 1.0696859053321917 ; [Berlin, Prag, Budapest, Wien, Kiew, Mins, Moskau, Vilnius, StPetersburg, Rostow, Wolgograd, Nowgorod, Warschau, Samara, Jekaterinenburg, Kasan, Sotschi, Saransk, Kischinau, Riga, Kaliningrad, Berlin]
116 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 670 ; 2560 ; 707.858305777763 ; 796.1663117963385 ; 919.8248500580282 ; 707.8583057777628 ; 1.0 ; [Berlin, Prag, Budapest, Wien, Kiew, Mins, Moskau, Vilnius, StPetersburg, Rostow, Wolgograd, Nowgorod, Warschau, Samara, Jekaterinenburg, Kasan, Sotschi, Saransk, Kischinau, Riga, Kaliningrad, Berlin]
117 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 780 ; 2560 ; 707.858305777763 ; 781.414443429878 ; 916.188517262941 ; 707.8583057777628 ; 1.0 ; [Berlin, Prag, Budapest, Wien, Kiew, Mins, Moskau, Vilnius, StPetersburg, Rostow, Wolgograd, Nowgorod, Warschau, Samara, Jekaterinenburg, Kasan, Sotschi, Saransk, Kischinau, Riga, Kaliningrad, Berlin]
118 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 890 ; 2637 ; 707.8583057777628 ; 798.8783336556958 ; 919.8248500580282 ; 707.8583057777628 ; 1.0 ; [Berlin, Prag, Budapest, Wien, Kiew, Mins, Moskau, Vilnius, StPetersburg, Rostow, Wolgograd, Nowgorod, Warschau, Samara, Jekaterinenburg, Kasan, Sotschi, Saransk, Kischinau, Riga, Kaliningrad, Berlin]
119 ; 25 ; 6 ; 1.0 ; 100 ; true ; false ; 1000 ; 2684 ; 707.8583057777628 ; 779.2352567708326 ; 868.4081734030506 ; 707.8583057777628 ; 1.0 ; [Berlin, Prag, Budapest, Wien, Kiew, Mins, Moskau, Vilnius, StPetersburg, Rostow, Wolgograd, Nowgorod, Warschau, Samara, Jekaterinenburg, Kasan, Sotschi, Saransk, Kischinau, Riga, Kaliningrad, Berlin]
120 ; 25 ; 6 ; 16.0 ; 1 ; true ; false ; 10 ; 12 ; 828.3563440876094 ; 1051.615096816576 ; 1205.823891291694 ; 828.3563440876094 ; 1.2072099249767285 ; [Berlin, Kischinau, StPetersburg, Vilnius, Sotschi, Riga, Kasan, Rostow, Kiew, Budapest, Kaliningrad, Wien, Mins, Saransk, Samara, Nowgorod, Moskau, Jekaterinenburg, Warschau, Prag, Wolgograd, Berlin]
121 ; 25 ; 6 ; 16.0 ; 1 ; true ; false ; 120 ; 123 ; 891.4937647246683 ; 1070.7066054462305 ; 1261.3145005416948 ; 828.3563440876094 ; 1.0 ; [Berlin, Kischinau, StPetersburg, Vilnius, Sotschi, Riga, Kasan, Rostow, Kiew, Budapest, Kaliningrad, Wien, Mins, Saransk, Samara, Nowgorod, Moskau, Jekaterinenburg, Warschau, Prag, Wolgograd, Berlin]
