225 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 560 ; 2876 ; 723.4580922452523 ; 812.3812698916684 ; 906.7894063328835 ; 684.8019525285738 ; 1.0028082792920954 ; [Berlin, Budapest, Nowgorod, Saransk, Samara, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Moskau, Kischinau, Kasan, Kiew, Vilnius, Mins, StPetersburg, Riga, Kaliningrad, Wien, Prag, Berlin]
226 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 670 ; 3026 ; 723.4580922452523 ; 820.0048485329794 ; 906.7894063328835 ; 684.8019525285738 ; 1.0 ; [Berlin, Budapest, Nowgorod, Saransk, Samara, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Moskau, Kischinau, Kasan, Kiew, Vilnius, Mins, StPetersburg, Riga, Kaliningrad, Wien, Prag, Berlin]
227 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 780 ; 2858 ; 618.7610591556121 ; 706.9607328920096 ; 798.6775876187672 ; 618.7610591556121 ; 1.1067308493250754 ; [Berlin, Warschau, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Kiew, Kasan, Moskau, Kischinau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Budapest, Prag, Berlin]
228 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 890 ; 2873 ; 618.7610591556121 ; 690.8010963126218 ; 798.6775876187673 ; 618.7610591556121 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Kiew, Kasan, Moskau, Kischinau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Budapest, Prag, Berlin]
229 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 1000 ; 2735 ; 618.7610591556121 ; 696.2747847525092 ; 798.6775876187672 ; 613.8416021321787 ; 1.0080142124716631 ; [Berlin, Warschau, Prag, Budapest, Kasan, Nowgorod, Saransk, Samara, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Kischinau, Moskau, Kiew, Wien, Vilnius, Mins, StPetersburg, Riga, Kaliningrad, Berlin]
230 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 10 ; 19 ; 825.4158127172664 ; 1004.6323730738613 ; 1184.5207123147122 ; 737.4210341492902 ; 1.3560774017703852 ; [Berlin, Prag, Budapest, Warschau, Sotschi, Samara, Kischinau, Saransk, Jekaterinenburg, Nowgorod, Wolgograd, Mins, Riga, StPetersburg, Kiew, Moskau, Kaliningrad, Vilnius, Rostow, Wien, Kasan, Berlin]
231 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 120 ; 89 ; 833.4300869396441 ; 1037.4859994953467 ; 1270.6635115634579 ; 737.4210341492902 ; 1.0 ; [Berlin, Prag, Budapest, Warschau, Sotschi, Samara, Kischinau, Saransk, Jekaterinenburg, Nowgorod, Wolgograd, Mins, Riga, StPetersburg, Kiew, Moskau, Kaliningrad, Vilnius, Rostow, Wien, Kasan, Berlin]
232 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 230 ; 85 ; 833.4300869396441 ; 1051.7011145131444 ; 1241.1080329146203 ; 737.4210341492902 ; 1.0 ; [Berlin, Prag, Budapest, Warschau, Sotschi, Samara, Kischinau, Saransk, Jekaterinenburg, Nowgorod, Wolgograd, Mins, Riga, StPetersburg, Kiew, Moskau, Kaliningrad, Vilnius, Rostow, Wien, Kasan, Berlin]
233 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 340 ; 70 ; 915.807301863122 ; 1085.6354722857368 ; 1241.1080329146203 ; 737.4210341492902 ; 1.0 ; [Berlin, Prag, Budapest, Warschau, Sotschi, Samara, Kischinau, Saransk, Jekaterinenburg, Nowgorod, Wolgograd, Mins, Riga, StPetersburg, Kiew, Moskau, Kaliningrad, Vilnius, Rostow, Wien, Kasan, Berlin]
234 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 450 ; 61 ; 931.3289510254489 ; 1112.8185211612545 ; 1270.473149997937 ; 737.4210341492902 ; 1.0 ; [Berlin, Prag, Budapest, Warschau, Sotschi, Samara, Kischinau, Saransk, Jekaterinenburg, Nowgorod, Wolgograd, Mins, Riga, StPetersburg, Kiew, Moskau, Kaliningrad, Vilnius, Rostow, Wien, Kasan, Berlin]
