id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
3710 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 10 ; 5935 ; 548.9582034817985 ; 675.6378354504076 ; 999.6113064076287 ; 548.9582034817985 ; 1.8216323094498696 ; [Berlin, Prag, Wien, Riga, Vilnius, Kiew, Kasan, Samara, Wolgograd, Jekaterinenburg, Nowgorod, Moskau, Saransk, Sotschi, Rostow, Kischinau, Warschau, Budapest, Mins, StPetersburg, Kaliningrad, Berlin]
3711 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 120 ; 64938 ; 435.8677842905745 ; 550.4240443803893 ; 921.9294468068528 ; 435.8677842905745 ; 1.2594603759837213 ; [Berlin, Prag, Wien, Budapest, Riga, Mins, Kiew, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, StPetersburg, Vilnius, Kaliningrad, Warschau, Berlin]
3712 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 230 ; 64722 ; 419.6789804693501 ; 542.3921681927219 ; 784.8429359360423 ; 419.6789804693501 ; 1.0385742545483683 ; [Berlin, Kaliningrad, Riga, Mins, Kiew, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Prag, Kischinau, Vilnius, Warschau, Budapest, Wien, Rostow, Sotschi, Berlin]
3713 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 340 ; 64849 ; 402.80482845227306 ; 520.4433065943 ; 869.9035736759004 ; 402.80482845227306 ; 1.0418916329327874 ; [Berlin, Warschau, Kaliningrad, Vilnius, Riga, StPetersburg, Mins, Kiew, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Budapest, Wien, Prag, Berlin]
3714 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 450 ; 64778 ; 402.71007391676335 ; 529.0020058288354 ; 872.3475799494249 ; 402.71007391676335 ; 1.000235292190702 ; [Berlin, Prag, Wien, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Kiew, StPetersburg, Vilnius, Riga, Kaliningrad, Warschau, Moskau, Kasan, Berlin]
3715 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 560 ; 64835 ; 402.71007391676335 ; 526.9497319250333 ; 795.2279285623305 ; 402.71007391676335 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Kiew, StPetersburg, Vilnius, Riga, Kaliningrad, Warschau, Moskau, Kasan, Berlin]
3716 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 670 ; 64786 ; 402.71007391676335 ; 520.7968203712876 ; 853.140782151018 ; 402.71007391676335 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Kiew, StPetersburg, Vilnius, Riga, Kaliningrad, Warschau, Moskau, Kasan, Berlin]
3717 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 780 ; 64768 ; 402.71007391676335 ; 529.9873867946301 ; 897.5574131538875 ; 402.71007391676335 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Kiew, StPetersburg, Vilnius, Riga, Kaliningrad, Warschau, Moskau, Kasan, Berlin]
3718 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 890 ; 64811 ; 402.71007391676335 ; 516.2412017969679 ; 758.4873584646032 ; 402.71007391676335 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Kiew, StPetersburg, Vilnius, Riga, Kaliningrad, Warschau, Moskau, Kasan, Berlin]
3719 ; 675 ; 6 ; 30.0 ; 100 ; false ; false ; 1000 ; 64749 ; 402.71007391676335 ; 515.8741866617908 ; 785.2024509358773 ; 402.71007391676335 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Kiew, StPetersburg, Vilnius, Riga, Kaliningrad, Warschau, Moskau, Kasan, Berlin]
3720 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 10 ; 139 ; 632.1253941290837 ; 1026.665806143942 ; 1330.4030976661659 ; 632.1253941290837 ; 1.5819646058955736 ; [Berlin, Wien, Prag, Warschau, Mins, Wolgograd, Kaliningrad, Budapest, Saransk, Nowgorod, Kasan, Samara, Rostow, StPetersburg, Riga, Vilnius, Moskau, Kiew, Sotschi, Kischinau, Jekaterinenburg, Berlin]
3721 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 120 ; 1400 ; 614.2493904933027 ; 870.6036954354264 ; 1330.4030976661659 ; 614.2493904933027 ; 1.0291021918986762 ; [Berlin, Kischinau, Kiew, Riga, Mins, Vilnius, Kaliningrad, Budapest, Warschau, Kasan, Jekaterinenburg, Nowgorod, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Wien, Prag, Berlin]
3722 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 230 ; 1406 ; 571.8712824048317 ; 780.8320336287005 ; 1330.4030976661659 ; 571.8712824048317 ; 1.074104277295168 ; [Berlin, Prag, Wien, Warschau, StPetersburg, Saransk, Wolgograd, Moskau, Sotschi, Rostow, Samara, Jekaterinenburg, Kasan, Nowgorod, Budapest, Kaliningrad, Vilnius, Mins, Riga, Kiew, Kischinau, Berlin]
3723 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 340 ; 1334 ; 571.8712824048316 ; 745.0920792914064 ; 1264.2231549741662 ; 571.8712824048316 ; 1.0000000000000002 ; [Berlin, Kischinau, Kiew, Riga, Mins, Vilnius, Kaliningrad, Budapest, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Warschau, Wien, Prag, Berlin]
3724 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 450 ; 1408 ; 562.9722940390626 ; 747.0386967506777 ; 1264.2231549741662 ; 562.9722940390626 ; 1.0158071515419045 ; [Berlin, StPetersburg, Saransk, Moskau, Sotschi, Rostow, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Samara, Warschau, Riga, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Prag, Wien, Budapest, Berlin]
3725 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 560 ; 1400 ; 532.8061177466981 ; 727.8394834532863 ; 1264.2231549741662 ; 532.8061177466981 ; 1.0566175486496683 ; [Berlin, Budapest, Kaliningrad, Mins, Kischinau, Kiew, Vilnius, Riga, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Warschau, Wien, Prag, Berlin]
3726 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 670 ; 1356 ; 532.8061177466981 ; 726.4034048146847 ; 1271.1051817676564 ; 532.8061177466981 ; 1.0 ; [Berlin, Budapest, Kaliningrad, Mins, Kischinau, Kiew, Vilnius, Riga, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Warschau, Wien, Prag, Berlin]
3727 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 780 ; 1369 ; 532.8061177466981 ; 697.5947028996262 ; 1271.1051817676564 ; 529.9949810133792 ; 1.0053040818008199 ; [Berlin, Budapest, Kaliningrad, Mins, Kiew, Kischinau, Vilnius, Riga, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Warschau, Wien, Prag, Berlin]
3728 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 890 ; 1389 ; 528.6640155508661 ; 709.131380557191 ; 1271.1051817676564 ; 528.6640155508661 ; 1.0025176017723207 ; [Berlin, Prag, Budapest, Kaliningrad, Kischinau, Kiew, Vilnius, Riga, Mins, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Warschau, Wien, Berlin]
3729 ; 675 ; 10 ; 1.0 ; 1 ; false ; false ; 1000 ; 1400 ; 527.6194296787485 ; 720.0321224966364 ; 1271.1051817676564 ; 527.6194296787485 ; 1.0019798093348338 ; [Berlin, Budapest, Kaliningrad, Kischinau, Kiew, Vilnius, Riga, Mins, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Moskau, Wolgograd, Saransk, StPetersburg, Warschau, Wien, Prag, Berlin]
3730 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 10 ; 3091 ; 694.7931435765372 ; 774.862615569237 ; 906.1475324968301 ; 694.7931435765372 ; 1.4392773003665107 ; [Berlin, Budapest, Kaliningrad, Wolgograd, Jekaterinenburg, Kasan, Saransk, Samara, Riga, Nowgorod, Rostow, Kiew, StPetersburg, Sotschi, Kischinau, Moskau, Mins, Vilnius, Warschau, Wien, Prag, Berlin]
3731 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 120 ; 33589 ; 540.3459742005862 ; 629.5152285645809 ; 803.2731907480106 ; 540.3459742005862 ; 1.2858301472578706 ; [Berlin, Kaliningrad, Vilnius, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Riga, Moskau, Nowgorod, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3732 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 230 ; 33537 ; 540.3459742005862 ; 633.6605226395332 ; 883.6525145438495 ; 540.3459742005862 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Riga, Moskau, Nowgorod, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3733 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 340 ; 33703 ; 540.3459742005862 ; 636.1628760002337 ; 891.0848755704853 ; 540.3459742005862 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Riga, Moskau, Nowgorod, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3734 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 450 ; 33483 ; 540.3459742005862 ; 635.3894584642867 ; 887.4678501179517 ; 540.3459742005862 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Riga, Moskau, Nowgorod, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3735 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 560 ; 33736 ; 537.3864688883352 ; 626.1711087863298 ; 1006.6247753378794 ; 537.3864688883352 ; 1.005507219633522 ; [Berlin, Budapest, Kaliningrad, Vilnius, Riga, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Moskau, Nowgorod, Mins, Warschau, Wien, Prag, Berlin]
3736 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 670 ; 33645 ; 534.6225870400309 ; 620.3093729663661 ; 918.5508838506144 ; 534.6225870400309 ; 1.0051697812911473 ; [Berlin, Budapest, Kaliningrad, Vilnius, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Moskau, Nowgorod, Mins, Riga, Warschau, Wien, Prag, Berlin]
3737 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 780 ; 33442 ; 534.6225870400309 ; 616.8488384896435 ; 737.5578008346947 ; 533.9462450549512 ; 1.0012666855350019 ; [Berlin, Prag, Wien, Warschau, Vilnius, Riga, Mins, Nowgorod, Moskau, StPetersburg, Kiew, Rostow, Sotschi, Jekaterinenburg, Samara, Saransk, Kasan, Wolgograd, Kischinau, Kaliningrad, Budapest, Berlin]
3738 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 890 ; 33455 ; 534.6225870400309 ; 622.8752292964007 ; 935.9661061102457 ; 533.9462450549512 ; 1.0 ; [Berlin, Prag, Wien, Warschau, Vilnius, Riga, Mins, Nowgorod, Moskau, StPetersburg, Kiew, Rostow, Sotschi, Jekaterinenburg, Samara, Saransk, Kasan, Wolgograd, Kischinau, Kaliningrad, Budapest, Berlin]
3739 ; 675 ; 10 ; 1.0 ; 51 ; false ; false ; 1000 ; 33540 ; 534.6225870400309 ; 623.0665075236726 ; 1029.627850928237 ; 531.6485782839419 ; 1.0043217773259654 ; [Berlin, Kaliningrad, Vilnius, Kischinau, Wolgograd, Kasan, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, StPetersburg, Moskau, Nowgorod, Riga, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3740 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 10 ; 5927 ; 691.6697383976816 ; 775.9188741217814 ; 951.650842886692 ; 691.6697383976816 ; 1.4457767117534948 ; [Berlin, Warschau, StPetersburg, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kaliningrad, Riga, Kiew, Sotschi, Kasan, Kischinau, Rostow, Vilnius, Mins, Wien, Budapest, Prag, Berlin]
3741 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 120 ; 65117 ; 558.2050550823857 ; 650.7045635218227 ; 813.3007108273141 ; 558.2050550823857 ; 1.2390961566903005 ; [Berlin, Kaliningrad, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Riga, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Wien, Budapest, Prag, Berlin]
3742 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 230 ; 65146 ; 558.2050550823857 ; 651.7875124420024 ; 741.4961008680035 ; 558.2050550823857 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Riga, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Wien, Budapest, Prag, Berlin]
3743 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 340 ; 65101 ; 531.994990496114 ; 627.3921978191125 ; 715.2860362817321 ; 531.994990496114 ; 1.049267502616574 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3744 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 450 ; 65185 ; 531.994990496114 ; 625.835840919908 ; 889.1951704882448 ; 531.994990496114 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3745 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 560 ; 65111 ; 531.994990496114 ; 623.8509339254852 ; 757.2994855616419 ; 531.994990496114 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3746 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 670 ; 65170 ; 531.994990496114 ; 624.9646519672651 ; 715.2860362817321 ; 531.994990496114 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3747 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 780 ; 65183 ; 531.994990496114 ; 627.2075096038183 ; 982.2830012162751 ; 531.994990496114 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3748 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 890 ; 65140 ; 531.994990496114 ; 625.7391575190268 ; 715.2860362817321 ; 531.994990496114 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3749 ; 675 ; 10 ; 1.0 ; 100 ; false ; false ; 1000 ; 76466 ; 531.994990496114 ; 618.947508006555 ; 752.3719343814636 ; 531.994990496114 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Moskau, Samara, Nowgorod, Jekaterinenburg, Saransk, Wolgograd, Kasan, StPetersburg, Kiew, Sotschi, Rostow, Kischinau, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3750 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 10 ; 263 ; 740.4782724213784 ; 1033.0450290054355 ; 1358.135852201423 ; 740.4782724213784 ; 1.350478518066412 ; [Berlin, Wien, Wolgograd, Moskau, Kaliningrad, Prag, Vilnius, Warschau, Sotschi, Mins, StPetersburg, Samara, Kischinau, Budapest, Nowgorod, Rostow, Kasan, Saransk, Jekaterinenburg, Riga, Kiew, Berlin]
3751 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 120 ; 2393 ; 688.1868252920261 ; 1038.2386311849475 ; 1372.8124177535801 ; 688.1868252920261 ; 1.0759843769272432 ; [Berlin, Warschau, Kischinau, Kiew, Moskau, Nowgorod, Wolgograd, StPetersburg, Riga, Mins, Prag, Kasan, Saransk, Samara, Jekaterinenburg, Kaliningrad, Rostow, Wien, Budapest, Vilnius, Sotschi, Berlin]
3752 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 230 ; 2456 ; 688.1868252920261 ; 1055.2447139299525 ; 1372.8124177535801 ; 688.1868252920261 ; 1.0 ; [Berlin, Warschau, Kischinau, Kiew, Moskau, Nowgorod, Wolgograd, StPetersburg, Riga, Mins, Prag, Kasan, Saransk, Samara, Jekaterinenburg, Kaliningrad, Rostow, Wien, Budapest, Vilnius, Sotschi, Berlin]
3753 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 340 ; 2437 ; 648.2918661833899 ; 1052.6761891874287 ; 1414.0109870093459 ; 648.2918661833899 ; 1.0615385772823358 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, Moskau, StPetersburg, Kasan, Samara, Sotschi, Wien, Warschau, Budapest, Rostow, Wolgograd, Saransk, Jekaterinenburg, Nowgorod, Kiew, Kischinau, Prag, Berlin]
3754 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 450 ; 2478 ; 656.2534471836071 ; 1032.238134605611 ; 1414.0109870093459 ; 648.2918661833899 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, Moskau, StPetersburg, Kasan, Samara, Sotschi, Wien, Warschau, Budapest, Rostow, Wolgograd, Saransk, Jekaterinenburg, Nowgorod, Kiew, Kischinau, Prag, Berlin]
3755 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 560 ; 2420 ; 656.2534471836071 ; 1047.0237830979745 ; 1443.044104948638 ; 648.2918661833899 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, Moskau, StPetersburg, Kasan, Samara, Sotschi, Wien, Warschau, Budapest, Rostow, Wolgograd, Saransk, Jekaterinenburg, Nowgorod, Kiew, Kischinau, Prag, Berlin]
3756 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 670 ; 2474 ; 656.2534471836071 ; 1054.6470967831576 ; 1414.0109870093459 ; 648.2918661833899 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, Moskau, StPetersburg, Kasan, Samara, Sotschi, Wien, Warschau, Budapest, Rostow, Wolgograd, Saransk, Jekaterinenburg, Nowgorod, Kiew, Kischinau, Prag, Berlin]
3757 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 780 ; 2448 ; 703.9988473561677 ; 1062.896552055371 ; 1380.2926334178323 ; 648.2918661833899 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, Moskau, StPetersburg, Kasan, Samara, Sotschi, Wien, Warschau, Budapest, Rostow, Wolgograd, Saransk, Jekaterinenburg, Nowgorod, Kiew, Kischinau, Prag, Berlin]
3758 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 890 ; 2544 ; 678.4925862298034 ; 1049.6440894995542 ; 1381.1350611206437 ; 648.2918661833899 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, Moskau, StPetersburg, Kasan, Samara, Sotschi, Wien, Warschau, Budapest, Rostow, Wolgograd, Saransk, Jekaterinenburg, Nowgorod, Kiew, Kischinau, Prag, Berlin]
3759 ; 675 ; 10 ; 16.0 ; 1 ; false ; false ; 1000 ; 2468 ; 641.2277287362016 ; 1055.1734514730792 ; 1381.1350611206437 ; 640.7350201974499 ; 1.011794026778201 ; [Berlin, Prag, Kaliningrad, StPetersburg, Kasan, Wolgograd, Sotschi, Jekaterinenburg, Nowgorod, Samara, Rostow, Saransk, Moskau, Riga, Mins, Kiew, Budapest, Vilnius, Warschau, Kischinau, Wien, Berlin]
3760 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 10 ; 5293 ; 635.2813049170492 ; 756.1605513683659 ; 1125.369021220702 ; 632.0416077007326 ; 1.582174318614627 ; [Berlin, Kaliningrad, Mins, Riga, Budapest, Wien, Prag, Vilnius, Kischinau, Sotschi, Rostow, Wolgograd, Jekaterinenburg, Samara, StPetersburg, Warschau, Kiew, Moskau, Nowgorod, Saransk, Kasan, Berlin]
3761 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 120 ; 53618 ; 471.56181727274463 ; 598.0423009274339 ; 1041.4524001729098 ; 471.56181727274463 ; 1.340315488976854 ; [Berlin, Prag, Wien, Budapest, Warschau, Mins, Riga, Kischinau, Kiew, Saransk, Wolgograd, Sotschi, Rostow, Moskau, Samara, Jekaterinenburg, Kasan, Nowgorod, StPetersburg, Vilnius, Kaliningrad, Berlin]
3762 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 230 ; 33552 ; 452.25774362317503 ; 608.6637685731396 ; 1069.6766842782772 ; 452.25774362317503 ; 1.0426837879986726 ; [Berlin, Kaliningrad, Riga, Vilnius, StPetersburg, Nowgorod, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Saransk, Kischinau, Kiew, Mins, Warschau, Budapest, Wien, Prag, Berlin]
3763 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 340 ; 33646 ; 433.2128620628114 ; 571.2359291257477 ; 1005.9537764222391 ; 433.2128620628114 ; 1.043961948566528 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Kischinau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3764 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 450 ; 33561 ; 433.2128620628114 ; 562.130388654147 ; 956.0547477264766 ; 433.2128620628114 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Kischinau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3765 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 560 ; 47569 ; 433.2128620628114 ; 549.8047611816471 ; 994.6769680973956 ; 433.2128620628114 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Kischinau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3766 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 670 ; 57622 ; 433.2128620628114 ; 565.9862320444581 ; 959.4915163666697 ; 433.2128620628114 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Kischinau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3767 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 780 ; 57423 ; 433.2128620628114 ; 561.0793357562283 ; 931.8153504518413 ; 433.2128620628114 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Kischinau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3768 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 890 ; 46617 ; 433.2128620628114 ; 559.7009812956695 ; 1025.2155916129168 ; 433.2128620628114 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Moskau, Rostow, Sotschi, Wolgograd, Kischinau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3769 ; 675 ; 10 ; 16.0 ; 51 ; false ; false ; 1000 ; 33490 ; 433.2128620628114 ; 558.7401755266072 ; 968.0421014560467 ; 422.1466951382837 ; 1.0262140318803223 ; [Berlin, Kaliningrad, Riga, StPetersburg, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Kischinau, Moskau, Kiew, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3770 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 10 ; 5929 ; 600.2951805068744 ; 724.0731589391706 ; 1093.26948827238 ; 600.2951805068744 ; 1.6658471240026027 ; [Berlin, StPetersburg, Mins, Kischinau, Sotschi, Wolgograd, Vilnius, Kaliningrad, Kiew, Moskau, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Budapest, Warschau, Wien, Prag, Riga, Berlin]
3771 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 120 ; 98018 ; 499.97211755482783 ; 605.5566332906938 ; 879.021502392978 ; 499.97211755482783 ; 1.2006573155372908 ; [Berlin, Kaliningrad, Kiew, Kischinau, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Mins, Riga, StPetersburg, Moskau, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
